input_voltage,load_current,ambient_temp,inductor_value,capacitor_value,switching_freq,kp,ki,kd,zbf,compval,target_variable
177.83201999232642,1.4488231635087934,51.58221901286575,0.00012702193738227483,0.0004730290546668123,115244.6350248958,0.22338328525729195,59.424610520272175,0.009072964199207282,0.7736667733417346,0.19598311575556027,0.9206710113609734
262.3219768424175,5.858823651302875,46.87101228488483,0.00016857288178988723,0.00012957645321562584,95778.19723607476,0.4488572942896656,20.516139463947002,0.005531397233389546,0.7612313354066401,0.08648612855204946,0.9459013722722538
250.08739503123752,4.463084309702502,52.83430184943089,0.0004937525250474414,0.00022231664406342907,103546.53964770545,0.4754547285721676,92.80595124200777,0.007874769280334067,0.9635930056037816,0.13560767562314685,0.9311930127557727
194.89818085036657,5.2778852756728165,34.97969799462675,0.00028741877991658894,0.0003877995601440097,73358.64184475045,0.36222049999435973,43.86699272363589,0.009242378324208433,0.058411380784320066,0.12554550711476822,0.9555622567641529
192.18242208143195,1.701368780693121,40.09628250254629,0.000446938201880845,0.0004077872247591864,72705.77339018247,0.19343242648033065,17.515213255684724,0.0016313511457580522,0.34577936909229057,0.02086071017703153,0.9282148635087549
192.3230013769556,1.8257287757272191,25.42238989848672,0.00043950098666753734,0.0009096266948158862,99323.38860202736,0.4118283170875854,76.51045150846952,0.004278744837156345,0.4765535817914388,0.14958550741286322,0.917596892402166
203.07755962339886,0.4382032029057369,25.208727619098738,0.0003046078229851495,0.0007676316183398636,114364.8005252104,0.02267487004545589,22.695985871954534,0.004332104017146088,0.3097635283920812,0.0646318406867153,0.8883365079738141
222.70332241526916,2.7248504118451975,32.203798613545594,0.0003826750833842174,0.000974964671368337,96424.10004797735,0.06034549616431632,15.209398232113642,0.003544722504383542,0.3097895136724709,0.15978790983934701,0.9326502916843982
214.4431066591483,4.66191898986945,28.024215914172558,0.0001771008041650849,0.0006391643593017165,113890.95862850358,0.334073130823927,56.7243354739067,8.905866551639941e-05,0.17612860668992636,0.1215281565230765,0.951748882917843
201.91939347762573,7.092169549078229,32.80634103807261,0.00037535868197076334,0.00031754235888218615,110549.56365276196,0.15271180188232814,67.47803027386749,0.00815972107778095,0.8129514030252077,0.06341829799069791,0.9581671786598767
230.45490763029176,5.535458696788248,30.31129883585192,0.00020895383170531581,0.00039488952692947856,73792.68928974603,0.4761792470162341,57.38671132582672,0.001115593215539028,0.9080690443845424,0.0712585920662142,0.9491809531121829
188.41495359803173,3.6484800357079745,25.855600745159446,0.0004328248387016603,0.00038785233096277037,80097.8737192845,0.22366969992522934,65.99455424578896,0.00995480597921759,0.08232735957175052,0.14630147393327214,0.9552579329267306
202.00087371963443,7.867928932312223,52.27912439218149,0.000133489653243564,0.00039384489489692644,102885.53345776713,0.22038876199069674,12.4368772184667,0.0077295849191118165,0.15489891175829862,0.11001186302457638,0.9567636324223044
208.60620405313855,5.961848384693029,25.246693941666745,0.000409255469154111,0.0007056677558006341,92175.06912750208,0.3422589599935563,48.125785750526624,0.005800100176065145,0.2284529998718532,0.13367020813426306,0.9555426499297114
216.5902285953162,7.680846403329783,47.08246433011256,0.0001399747626274478,0.0005777271352813746,84534.99068234603,0.3861085955300329,36.34484576476558,0.0015460641774159745,0.5089874838541691,0.031663664215037655,0.9554991877247392
245.8806605639782,4.39984198216815,29.564436607585495,0.0004524756947577236,0.00044688176027797983,90931.69280239896,0.24302378168131689,97.36349300777206,0.00515392971393247,0.7911720333009671,0.15739533444568374,0.9562487228942267
193.770966612094,2.210069839564088,52.366888659988,0.00022168180725400149,0.00023418079185584496,92259.98231353171,0.11486044183874483,5.912769483767275,0.002611087408578089,0.0714555247649502,0.06407826378300695,0.9344893334522962
221.76686501881142,0.5305374938724842,51.78387818769657,0.0003617573459322299,0.00011992524664793133,115527.61254107983,0.3889212349355546,30.531126102932383,0.002523225245430695,0.6368129856584286,0.12397225343153467,0.8946543817929732
228.72489662872178,6.017591539593381,44.61703439107772,0.00029500091144811193,0.00029695120982892333,75172.91418524765,0.1669721246880775,94.24435721508048,0.008295292493824854,0.14933545627041978,0.022935965048401744,0.9640042097499552
180.1340867320798,1.0886194337451032,45.16702449401815,0.0002465212581049356,0.00019672426357181315,83986.53734038075,0.09580427695399021,98.36612213524862,0.0038064442395943465,0.9714570678762653,0.0642840482313934,0.9119045931143436
230.07149181922802,2.567617295416533,25.160174259090656,0.0003581767332733986,0.0008069005277670155,96878.2408291357,0.3195036930632565,82.66525916498621,0.004507238033908041,0.8987734308517418,0.12977345861332837,0.9460499221531891
191.17664700816894,4.439637899253763,54.546146983408065,0.0004790091922204952,0.00020124816203249686,104914.34633152958,0.0543222968252717,8.523826157624523,0.008429647377801183,0.949582848945752,0.05484122645805012,0.9357309001760911
181.78959177568987,4.699995190404944,51.33497810727443,0.00011650789894984875,0.0007518054135761526,101531.86444796219,0.4859628107921669,56.574147806010494,0.0008779062571884255,0.10616387758270807,0.17606243934996343,0.9319596041992355
260.45081281554667,4.994753055445159,51.853186771902756,0.00046754114235324174,0.00044709282079847433,117082.13688686973,0.3198746595619471,40.612176274376246,0.005946178530910495,0.48803638285419193,0.13224567988868408,0.9487316239323432
261.9412509436358,1.4549809423500604,44.777336111526154,0.0003436326620084054,0.00016604055076939838,109780.44624097366,0.4930888052516603,80.83880420184477,0.005782156813730378,0.16524656699837525,0.17405567865935914,0.914065870147631
247.94736398236506,3.1948598492964377,35.343607859636094,0.00042292572030762094,0.0008314570444884272,97853.8420987215,0.17605777750453167,6.447399321561996,0.004252145692666753,0.6003555507831663,0.07907814045022415,0.9413453988923742
203.11062545643,5.1301329510032785,51.80945947271442,0.000253549981373711,0.0006216675132129521,80734.13458367538,0.485890528983295,20.51574641282551,0.00829774641424093,0.2327391126618641,0.006797028524935001,0.9499993755916443
184.69281814656816,8.004023746765347,33.74550784453577,0.0002887371899350455,0.00031218536157721574,92543.71157011199,0.08132550138702554,49.430311556040316,0.009428900613356926,0.7706309833689707,0.11522799267102056,0.9631587433314402
236.89673935958197,6.030193772252463,41.88134630026609,0.00044754030072046563,0.0009052130568994012,104669.11220972387,0.02994043845004394,16.60711863183487,0.004653358619136108,0.6440026006496677,0.06783870054507446,0.9442537371165803
215.1735719428245,7.619220620315756,27.99192917031647,0.00026593918792392927,0.00014073248248349632,111898.10874180424,0.026162189622755253,69.57879912673553,0.004561470509983997,0.5716045942872687,0.08963767518447066,0.9562343647692184
186.86140290118533,6.312028275260543,52.6586689039825,0.000313863826699634,0.0002816376473779866,117986.81122111937,0.23778648159362129,82.25595489284002,0.005020637296707447,0.8252271579653299,0.13622204278454977,0.972099443316672
220.07074499990304,4.922493296473063,29.2231137331364,0.00010807796923373316,0.000776842235025275,100272.63830689588,0.05067205676451144,70.7474694691367,0.007231240308330615,0.5002730308349489,0.14013293341417435,0.9385815141034743
179.06057837925442,1.6649904584612083,31.74690417191222,0.00016343920233521692,0.0007384401372789003,96345.96836522162,0.26096226324212485,44.58808765035825,0.006680602906989623,0.2698517403456846,0.005511282973163079,0.9311829266470425
256.92951578501163,5.533488062923981,41.74402474384645,0.0003566746031899199,0.0003603445243520302,70884.59615605742,0.17047524671936123,87.96037895901198,0.0022283494920688706,0.6207054968000881,0.1538605345679227,0.9561716210405776
199.0314183624015,5.180543462573242,47.92279000638945,0.00038679076042555084,0.0001558223878175048,73604.953457509,0.17445820631231665,14.630927040274228,0.0006389534859934332,0.9570626321978061,0.0987037829912158,0.9599145097501797
234.9644833075044,5.010123739226722,43.58053917808897,0.0003330403747137998,0.0008722702650024494,77805.24988187001,0.32144840830713317,26.77351980600188,0.009492541298167893,0.6011593633442057,0.11133975466491,0.9555798851058668
203.74228577195757,4.091754824104163,31.964017384004684,0.00015732401451024427,0.0003823278742629123,72737.9965594814,0.08991802301429389,49.46442883997803,0.0026106975973370426,0.6296194490394307,0.05959883703797051,0.9437464377137668
222.28605388482515,4.408551322512596,25.02829127582471,0.0002781621714311339,0.0002761420734354387,90043.16194024633,0.3856111514664682,7.0725212890459455,0.006385966846905918,0.9347506812596642,0.0841667572001162,0.9537147911012981
224.6572148615519,2.8257065960125485,47.71451740922318,0.00024203790654527593,0.0005644556401248794,86843.9272569436,0.295195150691531,10.47289237508818,0.008284380027437224,0.5152751003077449,0.14207502679586634,0.9517211142838352
192.4520465417719,4.33239844503477,54.556219777332814,0.00029826453761403534,0.0009192044793542027,101867.70789341965,0.45832286813528034,40.346893800514835,0.0030027675054718627,0.9963574617147924,0.1553427605888517,0.948256490419575
262.29303187104574,1.710080631279598,49.29739360918271,0.0004481316138216377,0.00013919192005903782,96783.25539667014,0.18877192034608647,94.44474337672085,0.006354334136569288,0.15966204353307545,0.0774212362335956,0.92159218009278
244.98682127913918,6.66217133848707,38.80619854469846,0.0004103445754634608,0.000789223679227799,99798.53796939299,0.49153034611289154,90.93295563442302,0.0010790024114922493,0.5370398430123202,0.13822350653026602,0.9429669481668221
259.61540579921285,1.6140821807944687,52.113017841973196,0.0001335958005556636,0.000615225905144838,93598.86014688271,0.2921555468898714,47.1315109695627,0.009699314443756607,0.21290084101438145,0.05160870033768761,0.9273992925232043
255.63963418806074,0.7924752625991514,37.2954301935505,0.00045612367910982573,0.00048290420489663523,83886.85742771285,0.48696695853189154,15.073695906562277,0.0005815827505062588,0.4533263683406926,0.16640453303550307,0.8923805379365607
229.21309811418658,3.655405114810833,40.74802252730403,0.00028870686045992945,0.000769672399694554,117641.26574732385,0.023259720483086513,18.632657939885124,0.004381746738409763,0.1705739095017681,0.12196284778147307,0.9439909659359162
258.0468069170574,5.465205631974404,39.3138930218705,0.00039754485795439937,0.000969241981997469,74320.45798800695,0.3667083979820701,38.3770594063036,0.005368192420600233,0.22252877152580608,0.15503730321337902,0.9579768794283582
183.87583268262082,3.667392123208362,38.42871617996575,0.00015601569250574086,0.00030628559004642193,116944.54997326536,0.41014454690344077,21.797345313591357,0.00790481778663364,0.2108000496322635,0.09543097046356948,0.9359452395126043
193.44247475530392,2.3555461754031652,48.25572307881717,0.0003682878102828192,0.00022928262856490767,85561.90234323674,0.036054910471478914,9.214583844647406,0.0012112851707242122,0.32003133902400793,0.045821856996391054,0.9298802089414111
180.02522871303788,4.649095148707092,40.80306721808476,0.00019453040704378317,0.0009215935707004274,95633.07226836486,0.2936951353679604,67.70397086847971,0.004408079738551765,0.13460503451883643,0.08584622266272879,0.9567042713585736
204.95439943793053,2.9280690336094297,34.50151366075648,0.00027535235885637265,0.0007020577697115734,75442.11614137731,0.4029517238588297,58.56341514147679,0.0029971156954345236,0.8093421749750161,0.07629707889566416,0.9447041121758744
210.5922787823639,7.70287167453206,32.74474502975435,0.00010674514803284177,0.0004941874194057694,73546.55341855047,0.28490897535930565,29.83837903983042,0.0031201071569334007,0.22067559729221353,0.06654330868803182,0.9610997325755876
200.15006382787675,7.619557887769113,26.132419509023002,0.00016064425517219041,0.0006159336132378549,91477.27243593015,0.04126865929867865,78.11588987267811,0.007787879160652509,0.4165689951433751,0.042434749548295674,0.943217757518569
249.75763831452173,4.194330332772577,42.49585485649138,0.00013683219724944793,0.0007710525146586197,107084.8688189839,0.34978914804017264,77.81893988287761,5.4609450318331424e-05,0.016057138230024304,0.15183342837596125,0.9509407147143243
207.75104607572945,2.7722545512488073,31.898842462031027,0.00019589766917530338,0.0007957287088351455,83468.23887742744,0.03969248818992123,49.60919505106342,0.007490836413359663,0.10488154328178212,0.0172703322641121,0.9322331066646183
201.0031713621769,6.107629173746608,29.444017660491493,0.00014000723600972892,0.0009279047627370682,98117.394446766,0.4105597585580549,10.556722995677495,0.008103984301231063,0.8962719004132516,0.17751218597716678,0.9454077916771714
224.29995140108412,0.3992104893869931,44.614898914830334,0.00037676401064782477,0.0004841585100060604,83932.51702614092,0.03108674982028025,91.9284706100344,0.00901362243842069,0.8371602038404454,0.0350049445795507,0.8887564388787287
188.54225602275386,3.969367399255758,45.43627773464647,0.00011161596088368776,0.0003640698190174555,89430.65304465205,0.07732471669508169,67.19739183055616,0.006268818032304835,0.8409224524551946,0.19597473037030827,0.9381728293625581
247.39553128710952,2.8410356633032183,47.56464676772998,0.00034709620024999917,0.0006756978401108578,115322.31592369123,0.14480271935640157,25.458031096043143,0.0033345532827224124,0.4113534172548571,0.1976936096174149,0.9434725877843884
182.6350072874996,7.6023674635858205,40.107306890157744,0.0001562831323302297,0.0004741551093515773,112791.98127474598,0.320348748207792,61.43500015638844,0.004272347325488707,0.1415307988516642,0.07967740824823036,0.9530526149873565
263.83293735744604,0.19782467227236272,51.8216381561166,0.0004780645828711588,0.0006351386085540801,95800.87717088149,0.4884159588193399,41.09712808693539,0.009697360822874293,0.10789452149431611,0.1975642145264526,0.8690069687322851
244.7297844674025,4.605441237104545,53.09028260194684,0.0004732376292439417,0.00047798721861035516,81905.28137360394,0.06773319778376787,63.89961433385984,0.008811868264358522,0.6056027248007154,0.17381370345614527,0.9361994109332046
193.68569565654136,6.136408185693002,49.22112819377468,0.00019020124100838505,0.00023769620801035706,79659.19563665114,0.07992675791482003,47.91321867737106,0.00463525909099442,0.8281932549086296,0.01648605538933312,0.948422400799423
176.4914684240006,4.052896598320936,44.06780446024562,0.0003457685192892118,0.0005224840764930626,117704.36765178571,0.19074649438348038,49.061742873733614,0.009430630071109223,0.900114482140243,0.18946571272572366,0.9589737308519176
248.57606713248023,0.7960346958261816,34.11162860773566,0.00011120212778898338,0.0007218260397469296,80135.82982553437,0.4197473775001069,73.85232709882857,0.00822954875406459,0.28873165056022654,0.008502877180918845,0.8972267668292359
238.91030360243792,8.025560328727403,54.488347648606634,0.00047271541722046967,0.0008193554269008849,110408.41554562695,0.23894316684789896,61.7588488603336,0.009010898616597948,0.32102656983345357,0.036382858747821434,0.9579298050515663
240.88163795564788,4.321785015715198,33.22408501575815,0.0003091949232766839,0.0005439936491168922,88448.51047677686,0.16758919412535261,8.91531643317834,0.00682977234575921,0.10087665686142466,0.11691910816933487,0.9592992266625511
244.64306085504916,5.105617891199943,31.07970765971293,0.00011728926056711161,0.00024871410118936085,119282.99237791191,0.284989877782342,7.471983474184062,0.00857654043461995,0.774409789268012,0.01614743568000272,0.9550888401532033
182.58997400433404,2.028369729066185,38.264623413597484,0.00023699999720325497,0.0004732189386844884,88407.7870181394,0.13765636674841752,31.1959145121758,0.008917661413343258,0.27569027112113886,0.03234555139787378,0.9283457323026982
207.90344984044026,4.040509393620451,26.705217121371653,0.0001307397847444937,0.0008076645359575284,87575.8312455363,0.20656835455128525,43.59435365733588,0.0009201658454067141,0.48092946956342963,0.19069835742244776,0.9544993877523361
186.31234629773655,3.5975683594603236,54.354833940153725,0.000257177775749344,0.00047157334355536556,101873.18144388116,0.17297652312370052,28.24703335874932,0.009652169766606586,0.9288973045288323,0.19893757697752162,0.9524936393131161
252.81620490292784,0.7104011123161674,42.653006692492745,0.00036797053686452925,0.0007268777142438001,118075.84033134097,0.4040291009831765,65.49452594892189,0.003336130987640633,0.7522157303249369,0.15962730835605946,0.8993129096115834
231.47353328765266,0.9652068814118578,41.70856274992526,0.00028795596321657584,0.0005564923135102808,118810.48028982164,0.4628853059546204,20.31568524083657,0.004398995095833555,0.05273789628907177,0.10304187829294056,0.9054305878847101
205.4499242118858,6.925401034893013,44.6738883969916,0.0002534888698877818,0.000317100812598457,105360.30732334926,0.38219037415688684,70.7099685432208,0.007919037591928153,0.008154594459429676,0.18006018713833505,0.9601406841965879
181.6566931754561,2.0545326104837107,39.9107094333162,0.00014766281821618592,0.0008165354572207669,107730.31828181769,0.22515095225469192,77.5419234470041,0.006648963055724977,0.787407925880408,0.022379754176713743,0.9338610414379417
203.67742663269394,1.6889099127138392,25.961905512836246,0.00019797561827746254,0.00017579210866361833,98170.10879865139,0.2571241389733652,13.307611451969407,0.008930599124360573,0.5525002369786957,0.18857837384900178,0.9381893465243134
204.9413156603805,4.215028327688635,43.3693386652119,0.00014005731509534046,0.0005724012544796355,107788.78695661659,0.07128611002542348,65.4298180929358,0.004005737507767722,0.7203344093627009,0.07031058549108644,0.9399685629205314
240.9349498720877,6.36528912060448,46.48521630869292,0.0004229994926626643,0.00028800193081906443,112988.98274852484,0.37596370845592353,96.1821616141113,0.0037328816367615857,0.1568153218266135,0.1722978782466389,0.9525008589108872
232.74261495061398,0.6048641264187515,37.502471818721595,0.00015409593119388904,0.0001603590656872381,94304.76515975116,0.30227308290357163,20.089557909071328,0.00031688849541319677,0.8720478499706201,0.1336746811970782,0.8982218066224434
254.96193408929307,4.800984545051785,47.71886716213579,0.00033814934661955743,0.000552640543374924,100993.11314150515,0.45219559810734383,91.0209802804993,0.004627253766696581,0.773324979014462,0.19205486081114442,0.9519198251727911
218.02712833941348,1.071565109150673,31.81003898015262,0.00023709616543553838,0.0005496059403414312,96865.83476165238,0.10829946035182506,60.99874697812764,0.0072407077032910876,0.8908389140546137,0.17293558955916366,0.9094020186335132
186.64388788850886,0.39715756422879045,31.63829773198552,0.00019039135386207342,0.0007362108115081488,98123.53067643386,0.38226579974697994,59.50354186583948,0.003011787176262161,0.3410960826574708,0.17757956271018124,0.8893392138271892
239.47878606284655,0.5298632101220717,29.84250963062722,0.0003557873757968415,0.0007702756237467144,114502.39549369705,0.345489114242403,6.140345549765849,0.004627265136738414,0.27570519528324633,0.1263508712240061,0.9006007298433347
243.70986932690386,6.898437481898797,36.159842793674855,0.0002828009237507763,0.0007550123398236071,87780.84151027851,0.14026431156677857,75.08172756025343,0.0021939776848527806,0.1517314399239269,0.16663170619525516,0.963589025788289
225.95367058368515,1.0614757415687017,50.4103610616725,0.0002600581869138237,0.00046860285962507954,80409.20128003121,0.3370155333750043,48.34903221215776,0.007727878058714607,0.930088507946997,0.15142623015226772,0.919647960739564
244.61607901595593,0.46798361996017945,49.83736186447193,0.00033714080195688863,0.0006685208085039063,92814.00551368145,0.4629429564825583,72.39626479167828,0.0006051156134114711,0.1768292035578407,0.03232462618077745,0.8901464340179728
219.94780807643076,3.6688840802147356,36.48472623890511,0.0002965070513960003,0.0006192507183795643,80404.25952406327,0.46003363395688823,81.108929241214,0.007053830550004983,0.11931723371150504,0.1297193782706486,0.9402860071366262
222.52322181499747,6.978546796327502,42.6735620794071,0.0002213936834206243,0.0004794055805052276,94920.02128310096,0.36261702151290925,52.85584096385558,0.003789400117449835,0.19267820898678234,0.029635109304031727,0.9592548362047393
214.0511506339109,2.238628268387811,46.62448949424747,0.0003236245151061007,0.0006374914247673939,115175.40526785294,0.03355582514168945,27.100787014553102,0.00041596069387120794,0.7713817267601133,0.173891224377106,0.9258032081185968
178.26230228022447,3.536957832836219,32.23620323884069,0.0003677994306202778,0.0009525230890356363,100871.67602412388,0.43740952528687915,15.015676647888522,0.008534695872917858,0.889529234982881,0.013189959867993695,0.9409744429770595
185.60233700240408,0.42536864039457245,30.04423257684241,0.00011067726343474172,0.0002736043693132396,112771.6426651539,0.3323115174322246,16.889809665309013,0.004877218631811652,0.8109134564964243,0.19740933403865507,0.8874390026140202
178.79719752611936,3.759989890199239,54.16287979636933,0.0002863486915630702,0.0009151948862069737,78309.54598077558,0.16211278405953988,86.82653074063407,0.005993189696161291,0.5632385528712848,0.0801253332275423,0.9576797608582858
232.64052660247646,4.80754660719264,43.526719396288556,0.00012307331383341752,0.00014810996258487853,115043.67962685884,0.10175267723579265,13.23423146740848,0.007320306915244569,0.9938842507777231,0.034125870740287126,0.9414926776673975
203.97768231579306,4.75289248807998,54.44247165500992,0.00017456216562724444,0.0003775502916114946,100089.35822035579,0.06693989286868537,39.08471323161027,0.0065507443300118874,0.06885406449344877,0.1871349967322446,0.9412128288474636
221.26279151365856,2.809277541221076,35.13267961396687,0.00032420349363118927,0.0003593307237503754,71587.98943702399,0.03461608063630288,34.09318998261405,0.007308568708146116,0.8671916778216255,0.00908519724596959,0.9331975723093784
256.77341617942227,2.671595422404555,46.09095099922395,0.0004464755661062323,0.0006637285970928152,101655.94776425185,0.3795105914958707,86.68011100715805,0.0076228168457785775,0.4277138617137689,0.0940211269017967,0.9309911343578243
198.18700839424986,0.9689824943332728,31.67810909623713,0.00045312227167539396,0.0002181024565995613,117569.8478130459,0.12556306948220491,48.29165656873487,0.005891515305646109,0.4551223487054664,0.15404542558490053,0.9075140966841088
212.52408015017105,3.0894063132670877,32.83600513821739,0.0001279776040554525,0.0008941128506557784,73958.3500237681,0.021883938661194986,99.64819531746562,0.003656378309077567,0.12759489365128052,0.0633500950863402,0.927993037098554
243.24405133033133,0.910881551314662,40.35706363808872,0.0002676420345146827,0.0008456962676185372,99122.8065234786,0.20466261940257477,73.96841988401133,0.0024314214971634263,0.033432974353828415,0.10576693398056024,0.9204852936234087
196.3630367287544,6.34775694940322,34.588543765242136,0.0003332025932018205,0.00068685923771675,115773.93014348573,0.24647746949024607,85.24143396502429,0.009029032366527872,0.31662832606943325,0.1400826032627604,0.9707277519967168
182.85121197476258,7.975135526647715,30.028646915217536,0.00015882796182013737,0.000512572448612978,70484.75841671873,0.09292281314106217,10.768554336640815,0.009699248446382203,0.17485353311392926,0.1903952842002642,0.9535265858380148
201.78787930932535,8.006106821833662,32.886421059679776,0.0004061728866979087,0.0009396604379278705,101545.64632329116,0.03158368471964939,26.057123271224697,0.0035766275509820887,0.4833387560713116,0.020540527854205994,0.9511454479301137
190.3486945656064,7.15032945990946,26.07245183397594,0.00039769410337489553,0.0008476718992485004,93745.11459154813,0.10267148671805373,14.409173361610996,0.0011231072907230022,0.14733052605377195,0.031445340742983954,0.9525256970934061
258.743091058489,4.996456017117896,46.132708644324595,0.0004613364054827179,0.0005493836332731204,87349.46593243052,0.34276035329992144,46.89857526765541,0.0022253732711643125,0.13792773650227574,0.10177417903881339,0.9487423278584178
247.9227137812331,5.812055432537622,39.76349971257585,0.00010339440483337721,0.0007316860190088801,101376.8244972688,0.05029940185309114,72.11046132802907,0.006706673459871896,0.8769789841038494,0.08369499223000938,0.9444988658617097
232.3729343294277,2.4244272918453746,27.82729199213577,0.00018667369759560107,0.0006102369569617161,72635.10472937084,0.281968144972927,17.737293252097018,0.0017293336995833075,0.921294701326409,0.08215923213673329,0.9391692418688712
253.55999252670688,5.240778924406858,30.150819793854737,0.0004308746856981287,0.0006291480145494381,107653.15231437,0.08174187407500166,13.886685912404142,0.007801222730609882,0.9642162085879099,0.05939230058723064,0.9490817237692672
247.5268148440212,3.8135438279350016,28.07603614337932,0.00036823202033077414,0.00039787846249372415,70223.97384598538,0.10588769505440548,61.8462661292636,0.009230302398747135,0.6805024428739119,0.11213695970179123,0.9500202968880502
192.6047352408572,4.028441319182,43.3777842482763,0.0004577559414793963,0.0005158761441624071,85346.78718961761,0.20260816280068236,23.80096262257897,0.009636515150788472,0.7710165047958694,0.17665766723314325,0.9475451237874094
255.43775086560802,6.275878967057537,27.826310908374815,0.0001228718618121066,0.00017030928771076978,95197.93188423393,0.059404414666328356,48.45318210362036,9.32550597489068e-05,0.8357847552426292,0.032184868107572775,0.9458453637180302
224.00145953049292,2.3976345981176013,47.628469991056484,0.00033878558628657715,0.00042161382249813323,88851.11252832759,0.0948697163632843,6.060655045044054,0.009581541649544166,0.6589220591206645,0.043057265899151535,0.9351863146873269
247.8621738096016,2.6920228353103375,25.615327579611737,0.00032761862995746966,0.0007262456638259367,85373.79676027912,0.18098668161116355,68.38066839467902,0.007401944191296177,0.33024310470252916,0.13416469955991714,0.9498143467977725
255.7521256931909,7.635830597698389,32.48127363987676,0.00011426976654421295,0.0009578944274555677,111541.7572734048,0.17153781269419976,54.59032178256331,0.0008405023226380227,0.1563869984335241,0.011239530857460834,0.9534461861595154
204.30230927249588,0.5582280030354239,51.72000027675722,0.00030540883076499343,0.0009667577014867183,116741.62871359545,0.3771430279811086,65.09486699690464,0.004152404687787265,0.2372733071581501,0.1347528399126013,0.9068717417832571
185.79462128296322,4.057919532068724,46.55593954366738,0.0003438081245239697,0.0006001505822124026,113685.63424529444,0.04664332951194794,28.265231625914858,0.00700045474579509,0.8404140514049626,0.06289123017266747,0.9486243785395813
196.2862294662328,7.539326523324073,27.18904998777063,0.0001765172696808429,0.0006459600266286239,96121.56565249998,0.4316208604765083,28.58169456079158,0.009566854926610493,0.6960972382868412,0.071570786280003,0.9515280772541257
214.0125931877368,5.074458513717979,49.633783134555394,0.0002093318332498652,0.00026714906695087074,114208.20875967415,0.4099537636623329,80.33469277598506,0.0016414139361139257,0.4557957635261516,0.08110987476458005,0.9469317183559666
248.8033141671019,4.5532176548288765,39.791053646206144,0.00035613893851909483,0.0007257772972841777,116043.07825907719,0.38533590344904983,72.1376689854978,0.00127733281926954,0.02940507718045271,0.06991751229834298,0.9554546556269627
252.60502190981458,2.1354150607192453,50.40349081506488,0.00028732037903998335,0.00016359291340694763,90461.9198523731,0.16159245760693491,58.393136468662846,0.0047234705326187855,0.2662043704338831,0.16824192425590645,0.9434081623856712
176.61873961727596,2.8976952358752537,43.0221932335118,0.00044320546302733073,0.00035621711721950004,84172.29297527227,0.4132120749149859,63.18620410242597,0.009680988937384892,0.7288974931257638,0.18921369148006184,0.9382922655337861
221.45650992940335,7.044194588808248,45.45499096098576,0.00023695270640367537,0.000701527012556898,74913.26029066602,0.09957301934174759,10.310373770609438,0.009713792152580105,0.5123872350950229,0.1096022950632377,0.957240037356306
213.14957928024134,4.6576277739129335,54.80504681187124,0.0002066638633552805,0.00037927911838914034,93954.59605246145,0.07096051086896384,85.7609591406741,0.0022791474105290934,0.43553249448245,0.11637569976698788,0.9488412835659199
